digital_id,timestamp,language,text,person1_id,person2_id,location_id
DIG004313,2026-01-27 01:42:00,hi,"PERSON_00407 और PERSON_00128 ने दौरा किया, Zone_0043, Gwalior के पास। समय 2026-01-27 01:42:00.",P00407,P00128,LOC0043
DIG004314,2026-03-09 22:15:00,kn,"PERSON_00367 और PERSON_00469 ने ಕರೆ ಮಾಡಿದರು, Zone_0146, Bhopal के पास। समय 2026-03-09 22:15:00.",P00367,P00469,LOC0146
DIG004315,2026-04-25 13:50:00,pa,"PERSON_00099 और PERSON_00277 ने ਮੁਲਾਕਾਤ ਕੀਤੀ, Zone_0116, Bhopal के पास। समय 2026-04-25 13:50:00.",P00099,P00277,LOC0116
DIG004316,2026-08-04 10:08:00,ml,"PERSON_00956 और PERSON_00784 ने സന്ദർശിച്ചു, Zone_0088, Indore के पास। समय 2026-08-04 10:08:00.",P00956,P00784,LOC0088
DIG004317,2026-02-03 11:52:00,gu,"PERSON_00227 और PERSON_00580 ने મળ્યા, Zone_0174, Gwalior के पास। समय 2026-02-03 11:52:00.",P00227,P00580,LOC0174
DIG004318,2026-08-31 19:57:00,ur,"PERSON_00266 और PERSON_00227 ने مقام شیئر کیا, Zone_0061, Gwalior के पास। समय 2026-08-31 19:57:00.",P00266,P00227,LOC0061
DIG004319,2026-02-09 03:42:00,gu,"PERSON_00583 और PERSON_00458 ने મળ્યા, Zone_0037, Indore के पास। समय 2026-02-09 03:42:00.",P00583,P00458,LOC0037
DIG004320,2026-03-11 00:45:00,pa,"PERSON_00974 और PERSON_00034 ने ਮੁਲਾਕਾਤ ਕੀਤੀ, Zone_0088, Indore के पास। समय 2026-03-11 00:45:00.",P00974,P00034,LOC0088
DIG004321,2026-04-13 20:15:00,en,"PERSON_00484 transferred funds to PERSON_00276 near Zone_0085, Gwalior. Record time 2026-04-13 20:15:00.",P00484,P00276,LOC0085
DIG004322,2026-05-25 12:15:00,kn,"PERSON_00422 और PERSON_00537 ने ಕರೆ ಮಾಡಿದರು, Zone_0023, Jabalpur के पास। समय 2026-05-25 12:15:00.",P00422,P00537,LOC0023
DIG004323,2026-02-25 15:23:00,gu,"PERSON_00322 और PERSON_00641 ने મળ્યા, Zone_0081, Gwalior के पास। समय 2026-02-25 15:23:00.",P00322,P00641,LOC0081
DIG004324,2026-06-23 10:27:00,kn,"PERSON_00708 और PERSON_00427 ने ಭೇಟಿಯಾದರು, Zone_0051, Bhopal के पास। समय 2026-06-23 10:27:00.",P00708,P00427,LOC0051
DIG004325,2026-03-16 01:33:00,kn,"PERSON_00752 और PERSON_00410 ने ಸಂದೇಶ ಕಳುಹಿಸಿದರು, Zone_0152, Nagpur के पास। समय 2026-03-16 01:33:00.",P00752,P00410,LOC0152
DIG004326,2026-02-19 09:34:00,bn,"PERSON_00870 और PERSON_00754 ने বার্তা পাঠিয়েছে, Zone_0001, Gwalior के पास। समय 2026-02-19 09:34:00.",P00870,P00754,LOC0001
DIG004327,2026-04-12 10:42:00,en,"PERSON_00220 visited PERSON_00731 near Zone_0016, Ujjain. Record time 2026-04-12 10:42:00.",P00220,P00731,LOC0016
DIG004328,2026-06-15 05:56:00,gu,"PERSON_00923 और PERSON_00222 ने ફોન કર્યો, Zone_0035, Jabalpur के पास। समय 2026-06-15 05:56:00.",P00923,P00222,LOC0035
DIG004329,2026-03-13 09:02:00,kn,"PERSON_00415 और PERSON_00652 ने ಸಂಪರ್ಕಿಸಿದರು, Zone_0084, Gwalior के पास। समय 2026-03-13 09:02:00.",P00415,P00652,LOC0084
DIG004330,2026-07-06 06:13:00,mr,"PERSON_00696 और PERSON_00655 ने भेटला, Zone_0079, Nagpur के पास। समय 2026-07-06 06:13:00.",P00696,P00655,LOC0079
DIG004331,2026-07-09 03:52:00,ta,"PERSON_00810 और PERSON_00010 ने அழைத்தார், Zone_0127, Bhopal के पास। समय 2026-07-09 03:52:00.",P00810,P00010,LOC0127
DIG004332,2026-07-11 09:33:00,mr,"PERSON_00724 और PERSON_00590 ने भेट दिली, Zone_0019, Gwalior के पास। समय 2026-07-11 09:33:00.",P00724,P00590,LOC0019
DIG004333,2026-02-10 15:31:00,te,"PERSON_00718 और PERSON_00026 ने సంప్రదించారు, Zone_0010, Indore के पास। समय 2026-02-10 15:31:00.",P00718,P00026,LOC0010
DIG004334,2026-04-13 23:21:00,bn,"PERSON_00085 और PERSON_00541 ने যোগাযোগ করেছে, Zone_0051, Bhopal के पास। समय 2026-04-13 23:21:00.",P00085,P00541,LOC0051
DIG004335,2026-07-10 00:30:00,ml,"PERSON_00634 और PERSON_00785 ने സ്ഥലം പങ്കിട്ടു, Zone_0100, Jabalpur के पास। समय 2026-07-10 00:30:00.",P00634,P00785,LOC0100
DIG004336,2026-02-17 04:22:00,ta,"PERSON_00413 और PERSON_00068 ने சென்றார், Zone_0020, Bhopal के पास। समय 2026-02-17 04:22:00.",P00413,P00068,LOC0020
DIG004337,2026-01-12 01:34:00,ml,"PERSON_00326 और PERSON_00365 ने കണ്ടുമുട്ടി, Zone_0053, Nagpur के पास। समय 2026-01-12 01:34:00.",P00326,P00365,LOC0053
DIG004338,2026-07-09 14:14:00,te,"PERSON_00077 और PERSON_00090 ने వెళ్లారు, Zone_0108, Bhopal के पास। समय 2026-07-09 14:14:00.",P00077,P00090,LOC0108
DIG004339,2026-05-27 21:01:00,en,"PERSON_00670 met PERSON_00541 near Zone_0098, Nagpur. Record time 2026-05-27 21:01:00.",P00670,P00541,LOC0098
DIG004340,2026-01-04 06:57:00,pa,"PERSON_00649 और PERSON_00495 ने ਮੁਲਾਕਾਤ ਕੀਤੀ, Zone_0138, Bhopal के पास। समय 2026-01-04 06:57:00.",P00649,P00495,LOC0138
DIG004341,2026-03-13 22:28:00,ml,"PERSON_00991 और PERSON_00871 ने ബന്ധപ്പെട്ടു, Zone_0001, Gwalior के पास। समय 2026-03-13 22:28:00.",P00991,P00871,LOC0001
DIG004342,2026-08-17 05:50:00,kn,"PERSON_00087 और PERSON_00604 ने ಸಂಪರ್ಕಿಸಿದರು, Zone_0156, Bhopal के पास। समय 2026-08-17 05:50:00.",P00087,P00604,LOC0156
DIG004343,2026-07-26 07:56:00,hi,"PERSON_00995 और PERSON_00235 ने धन भेजा, Zone_0161, Jabalpur के पास। समय 2026-07-26 07:56:00.",P00995,P00235,LOC0161
DIG004344,2026-08-16 21:06:00,ml,"PERSON_00094 और PERSON_00417 ने ബന്ധപ്പെട്ടു, Zone_0053, Nagpur के पास। समय 2026-08-16 21:06:00.",P00094,P00417,LOC0053
DIG004345,2026-08-03 00:50:00,ml,"PERSON_00149 और PERSON_00470 ने സ്ഥലം പങ്കിട്ടു, Zone_0074, Ujjain के पास। समय 2026-08-03 00:50:00.",P00149,P00470,LOC0074
DIG004346,2026-05-12 22:05:00,ta,"PERSON_00173 और PERSON_00589 ने சென்றார், Zone_0003, Indore के पास। समय 2026-05-12 22:05:00.",P00173,P00589,LOC0003
DIG004347,2026-08-24 12:46:00,bn,"PERSON_00521 और PERSON_00952 ने টাকা পাঠিয়েছে, Zone_0158, Jabalpur के पास। समय 2026-08-24 12:46:00.",P00521,P00952,LOC0158
DIG004348,2026-07-23 08:46:00,ml,"PERSON_00841 और PERSON_00961 ने പണം അയച്ചു, Zone_0164, Bhopal के पास। समय 2026-07-23 08:46:00.",P00841,P00961,LOC0164
DIG004349,2026-03-21 17:17:00,ml,"PERSON_00777 और PERSON_00010 ने സന്ദേശം അയച്ചു, Zone_0132, Indore के पास। समय 2026-03-21 17:17:00.",P00777,P00010,LOC0132
DIG004350,2026-01-27 22:00:00,ur,"PERSON_00317 और PERSON_00705 ने ملاقات کی, Zone_0018, Bhopal के पास। समय 2026-01-27 22:00:00.",P00317,P00705,LOC0018
DIG004351,2026-04-12 03:50:00,ml,"PERSON_00974 और PERSON_00627 ने സന്ദർശിച്ചു, Zone_0153, Jabalpur के पास। समय 2026-04-12 03:50:00.",P00974,P00627,LOC0153
DIG004352,2026-04-13 18:04:00,en,"PERSON_00753 used a vehicle PERSON_00589 near Zone_0006, Bhopal. Record time 2026-04-13 18:04:00.",P00753,P00589,LOC0006
DIG004353,2026-03-26 13:44:00,kn,"PERSON_00694 और PERSON_00766 ने ಭೇಟಿಯಾದರು, Zone_0096, Indore के पास। समय 2026-03-26 13:44:00.",P00694,P00766,LOC0096
DIG004354,2026-03-31 13:27:00,gu,"PERSON_00132 और PERSON_00513 ने નાણાં મોકલ્યાં, Zone_0164, Bhopal के पास। समय 2026-03-31 13:27:00.",P00132,P00513,LOC0164
DIG004355,2026-08-17 02:26:00,hi,"PERSON_00780 और PERSON_00390 ने धन भेजा, Zone_0116, Bhopal के पास। समय 2026-08-17 02:26:00.",P00780,P00390,LOC0116
DIG004356,2026-02-19 15:32:00,pa,"PERSON_00900 और PERSON_00979 ने ਪੈਸੇ ਭੇਜੇ, Zone_0047, Ujjain के पास। समय 2026-02-19 15:32:00.",P00900,P00979,LOC0047
DIG004357,2026-05-29 06:30:00,mr,"PERSON_00086 और PERSON_00401 ने संपर्क केला, Zone_0065, Jabalpur के पास। समय 2026-05-29 06:30:00.",P00086,P00401,LOC0065
DIG004358,2026-08-22 11:51:00,hi,"PERSON_00041 और PERSON_00191 ने मिला, Zone_0073, Jabalpur के पास। समय 2026-08-22 11:51:00.",P00041,P00191,LOC0073
DIG004359,2026-05-16 17:00:00,ta,"PERSON_00630 और PERSON_00529 ने அழைத்தார், Zone_0025, Jabalpur के पास। समय 2026-05-16 17:00:00.",P00630,P00529,LOC0025
DIG004360,2026-08-08 11:49:00,ml,"PERSON_00838 और PERSON_00095 ने സന്ദേശം അയച്ചു, Zone_0044, Bhopal के पास। समय 2026-08-08 11:49:00.",P00838,P00095,LOC0044
DIG004361,2026-01-25 22:56:00,hi,"PERSON_00881 और PERSON_00175 ने संपर्क किया, Zone_0115, Jabalpur के पास। समय 2026-01-25 22:56:00.",P00881,P00175,LOC0115
DIG004362,2026-03-30 21:13:00,mr,"PERSON_00843 और PERSON_00121 ने भेट दिली, Zone_0156, Bhopal के पास। समय 2026-03-30 21:13:00.",P00843,P00121,LOC0156
DIG004363,2026-01-29 09:01:00,ur,"PERSON_00069 और PERSON_00389 ने رابطہ کیا, Zone_0040, Bhopal के पास। समय 2026-01-29 09:01:00.",P00069,P00389,LOC0040
DIG004364,2026-07-30 09:49:00,kn,"PERSON_00797 और PERSON_00539 ने ಭೇಟಿ ನೀಡಿದರು, Zone_0068, Bhopal के पास। समय 2026-07-30 09:49:00.",P00797,P00539,LOC0068
DIG004365,2026-05-02 03:05:00,pa,"PERSON_00434 और PERSON_00642 ने ਸੰਪਰਕ ਕੀਤਾ, Zone_0042, Ujjain के पास। समय 2026-05-02 03:05:00.",P00434,P00642,LOC0042
DIG004366,2026-03-26 09:58:00,pa,"PERSON_00172 और PERSON_00695 ने ਮਿਲਿਆ, Zone_0174, Gwalior के पास। समय 2026-03-26 09:58:00.",P00172,P00695,LOC0174
DIG004367,2026-04-01 01:56:00,ml,"PERSON_00237 और PERSON_00618 ने പണം അയച്ചു, Zone_0094, Gwalior के पास। समय 2026-04-01 01:56:00.",P00237,P00618,LOC0094
DIG004368,2026-08-27 17:53:00,en,"PERSON_00529 called PERSON_00435 near Zone_0002, Ujjain. Record time 2026-08-27 17:53:00.",P00529,P00435,LOC0002
DIG004369,2026-08-15 22:50:00,en,"PERSON_00365 used a vehicle PERSON_00310 near Zone_0082, Nagpur. Record time 2026-08-15 22:50:00.",P00365,P00310,LOC0082
DIG004370,2026-08-30 07:28:00,pa,"PERSON_00564 और PERSON_00351 ने ਸਥਾਨ ਸਾਂਝਾ ਕੀਤਾ, Zone_0063, Gwalior के पास। समय 2026-08-30 07:28:00.",P00564,P00351,LOC0063
DIG004371,2026-06-02 20:31:00,ur,"PERSON_00911 और PERSON_00975 ने فون کیا, Zone_0126, Nagpur के पास। समय 2026-06-02 20:31:00.",P00911,P00975,LOC0126
DIG004372,2026-04-25 09:37:00,bn,"PERSON_00867 और PERSON_00456 ने বার্তা পাঠিয়েছে, Zone_0138, Bhopal के पास। समय 2026-04-25 09:37:00.",P00867,P00456,LOC0138
DIG004373,2026-02-21 01:31:00,en,"PERSON_00129 used a vehicle PERSON_00944 near Zone_0049, Nagpur. Record time 2026-02-21 01:31:00.",P00129,P00944,LOC0049
DIG004374,2026-07-15 12:47:00,ta,"PERSON_00189 और PERSON_00268 ने செய்தி அனுப்பினார், Zone_0066, Jabalpur के पास। समय 2026-07-15 12:47:00.",P00189,P00268,LOC0066
DIG004375,2026-05-31 02:48:00,mr,"PERSON_00059 और PERSON_00148 ने संपर्क केला, Zone_0101, Jabalpur के पास। समय 2026-05-31 02:48:00.",P00059,P00148,LOC0101
DIG004376,2026-07-14 01:12:00,ta,"PERSON_00769 और PERSON_00264 ने செய்தி அனுப்பினார், Zone_0106, Ujjain के पास। समय 2026-07-14 01:12:00.",P00769,P00264,LOC0106
DIG004377,2026-07-27 04:46:00,te,"PERSON_00385 और PERSON_00148 ने స్థానం పంచుకున్నారు, Zone_0004, Indore के पास। समय 2026-07-27 04:46:00.",P00385,P00148,LOC0004
DIG004378,2026-07-11 05:46:00,bn,"PERSON_00462 और PERSON_00967 ने বার্তা পাঠিয়েছে, Zone_0108, Bhopal के पास। समय 2026-07-11 05:46:00.",P00462,P00967,LOC0108
DIG004379,2026-08-03 13:48:00,kn,"PERSON_00941 और PERSON_00968 ने ಭೇಟಿಯಾದರು, Zone_0119, Indore के पास। समय 2026-08-03 13:48:00.",P00941,P00968,LOC0119
DIG004380,2026-01-02 12:26:00,hi,"PERSON_00909 और PERSON_00431 ने धन भेजा, Zone_0154, Ujjain के पास। समय 2026-01-02 12:26:00.",P00909,P00431,LOC0154
DIG004381,2026-07-14 16:39:00,ml,"PERSON_00007 और PERSON_00640 ने വിളിച്ചു, Zone_0176, Gwalior के पास। समय 2026-07-14 16:39:00.",P00007,P00640,LOC0176
DIG004382,2026-08-31 00:19:00,ur,"PERSON_00743 और PERSON_00726 ने مقام شیئر کیا, Zone_0094, Gwalior के पास। समय 2026-08-31 00:19:00.",P00743,P00726,LOC0094
DIG004383,2026-06-12 12:36:00,pa,"PERSON_00554 और PERSON_00701 ने ਮੁਲਾਕਾਤ ਕੀਤੀ, Zone_0012, Nagpur के पास। समय 2026-06-12 12:36:00.",P00554,P00701,LOC0012
DIG004384,2026-01-03 17:46:00,te,"PERSON_00979 और PERSON_00751 ने సంప్రదించారు, Zone_0019, Gwalior के पास। समय 2026-01-03 17:46:00.",P00979,P00751,LOC0019
DIG004385,2026-07-04 22:08:00,ur,"PERSON_00815 और PERSON_00975 ने دورہ کیا, Zone_0069, Jabalpur के पास। समय 2026-07-04 22:08:00.",P00815,P00975,LOC0069
DIG004386,2026-06-16 11:32:00,en,"PERSON_00117 sent a message to PERSON_00526 near Zone_0153, Jabalpur. Record time 2026-06-16 11:32:00.",P00117,P00526,LOC0153
DIG004387,2026-02-09 05:09:00,te,"PERSON_00761 और PERSON_00751 ने సందేశం పంపారు, Zone_0136, Jabalpur के पास। समय 2026-02-09 05:09:00.",P00761,P00751,LOC0136
DIG004388,2026-03-29 09:35:00,en,"PERSON_00505 shared a location with PERSON_00481 near Zone_0152, Nagpur. Record time 2026-03-29 09:35:00.",P00505,P00481,LOC0152
DIG004389,2026-05-13 07:27:00,te,"PERSON_00720 और PERSON_00899 ने ఫోన్ చేశారు, Zone_0175, Jabalpur के पास। समय 2026-05-13 07:27:00.",P00720,P00899,LOC0175
DIG004390,2026-01-08 16:13:00,mr,"PERSON_00063 और PERSON_00622 ने पैसे पाठवले, Zone_0078, Ujjain के पास। समय 2026-01-08 16:13:00.",P00063,P00622,LOC0078
DIG004391,2026-05-22 01:41:00,te,"PERSON_00187 और PERSON_00586 ने ఫోన్ చేశారు, Zone_0082, Nagpur के पास। समय 2026-05-22 01:41:00.",P00187,P00586,LOC0082
DIG004392,2026-07-28 01:53:00,te,"PERSON_00943 और PERSON_00253 ने స్థానం పంచుకున్నారు, Zone_0132, Indore के पास। समय 2026-07-28 01:53:00.",P00943,P00253,LOC0132
DIG004393,2026-04-29 02:49:00,hi,"PERSON_00797 और PERSON_00041 ने फोन किया, Zone_0048, Indore के पास। समय 2026-04-29 02:49:00.",P00797,P00041,LOC0048
DIG004394,2026-06-10 13:09:00,te,"PERSON_00141 और PERSON_00457 ने వెళ్లారు, Zone_0043, Gwalior के पास। समय 2026-06-10 13:09:00.",P00141,P00457,LOC0043
DIG004395,2026-05-18 07:04:00,bn,"PERSON_00708 और PERSON_00650 ने স্থান ভাগ করেছে, Zone_0093, Jabalpur के पास। समय 2026-05-18 07:04:00.",P00708,P00650,LOC0093
DIG004396,2026-01-26 07:47:00,mr,"PERSON_00722 और PERSON_00675 ने भेट दिली, Zone_0139, Jabalpur के पास। समय 2026-01-26 07:47:00.",P00722,P00675,LOC0139
DIG004397,2026-07-31 01:13:00,ta,"PERSON_00984 और PERSON_00063 ने தொடர்பு கொண்டார், Zone_0165, Gwalior के पास। समय 2026-07-31 01:13:00.",P00984,P00063,LOC0165
DIG004398,2026-07-25 08:43:00,kn,"PERSON_00139 और PERSON_00109 ने ಸ್ಥಳ ಹಂಚಿಕೊಂಡರು, Zone_0163, Nagpur के पास। समय 2026-07-25 08:43:00.",P00139,P00109,LOC0163
DIG004399,2026-04-28 18:49:00,pa,"PERSON_00048 और PERSON_00957 ने ਪੈਸੇ ਭੇਜੇ, Zone_0123, Ujjain के पास। समय 2026-04-28 18:49:00.",P00048,P00957,LOC0123
DIG004400,2026-08-23 00:20:00,bn,"PERSON_00392 और PERSON_00775 ने পরিদর্শন করেছে, Zone_0120, Ujjain के पास। समय 2026-08-23 00:20:00.",P00392,P00775,LOC0120
DIG004401,2026-06-14 18:23:00,pa,"PERSON_00301 और PERSON_00743 ने ਮਿਲਿਆ, Zone_0005, Jabalpur के पास। समय 2026-06-14 18:23:00.",P00301,P00743,LOC0005
DIG004402,2026-08-14 01:37:00,gu,"PERSON_00940 और PERSON_00524 ने મળ્યા, Zone_0159, Nagpur के पास। समय 2026-08-14 01:37:00.",P00940,P00524,LOC0159
DIG004403,2026-01-31 23:20:00,en,"PERSON_00655 transferred funds to PERSON_00729 near Zone_0012, Nagpur. Record time 2026-01-31 23:20:00.",P00655,P00729,LOC0012
DIG004404,2026-01-19 03:31:00,ml,"PERSON_00511 और PERSON_00452 ने പണം അയച്ചു, Zone_0047, Ujjain के पास। समय 2026-01-19 03:31:00.",P00511,P00452,LOC0047
DIG004405,2026-05-16 00:24:00,pa,"PERSON_00706 और PERSON_00113 ने ਮਿਲਿਆ, Zone_0049, Nagpur के पास। समय 2026-05-16 00:24:00.",P00706,P00113,LOC0049
DIG004406,2026-08-14 04:37:00,gu,"PERSON_00476 और PERSON_00255 ने મુલાકાત લીધી, Zone_0171, Bhopal के पास। समय 2026-08-14 04:37:00.",P00476,P00255,LOC0171
